no,chapter,speaker,firstlistener,addressees,content,time,place
520,4,Tom,Nick,"['Nick', 'Gatsby']",Where’ve you been?,present,diner
521,4,Tom,Nick,"['Nick', 'Gatsby']",Daisy’s furious because you haven’t called up.,present,diner
522,4,Nick,Tom,"['Tom', 'Gatsby']","This is Mr. Gatsby, Mr. Buchanan.",present,diner
523,4,Tom,Nick,"['Nick', 'Gatsby']","How’ve you been, anyhow?",present,diner
524,4,Tom,Nick,"['Nick', 'Gatsby']",How’d you happen to come up this far to eat?,present,diner
525,4,Nick,Tom,"['Tom', 'Gatsby']",I’ve been having lunch with Mr. Gatsby.,present,diner
526,4,Jordan,Nick,['Nick'],"One October day in nineteen-seventeen——I was walking along from one place to another, half on the sidewalks and half on the lawns. I was happier on the lawns because I had on shoes from England with rubber knobs on the soles that bit into the soft ground. I had on a new plaid skirt also that blew a little in the wind, and whenever this happened the red, white, and blue banners in front of all the houses stretched out stiff and said tut-tut-tut-tut, in a disapproving way. The largest of the banners and the largest of the lawns belonged to Daisy Fay’s house. She was just eighteen, two years older than me, and by far the most popular of all the young girls in Louisville. She dressed in white, and had a little white roadster, and all day long the telephone rang in her house and excited young officers from Camp Taylor demanded the privilege of monopolizing her that night.",present,hotel
527,4,officers,Daisy,['Daisy'],"“Anyways, for an hour!”",past,dhouse
528,4,Jordan,Nick,['Nick'],"When I came opposite her house that morning her white roadster was beside the kerb, and she was sitting in it with a lieutenant I had never seen before. They were so engrossed in each other that she didn’t see me until I was five feet away.",present,hotel
529,4,Daisy,Jordan,['Jordan'],"Hello, Jordan,",past,dhouse
530,4,Daisy,Jordan,['Jordan'],Please come here.,past,dhouse
531,4,Jordan,Nick,['Nick'],"I was flattered that she wanted to speak to me, because of all the older girls I admired her most. She asked me if I was going to the Red Cross to make bandages. I was. Well, then, would I tell them that she couldn’t come that day? The officer looked at Daisy while she was speaking, in a way that every young girl wants to be looked at sometime, and because it seemed romantic to me I have remembered the incident ever since. His name was Jay Gatsby, and I didn’t lay eyes on him again for over four years—even after I’d met him on Long Island I didn’t realize it was the same man. That was nineteen-seventeen. By the next year I had a few beaux myself, and I began to play in tournaments, so I didn’t see Daisy very often. She went with a slightly older crowd—when she went with anyone at all. Wild rumours were circulating about her—how her mother had found her packing her bag one winter night to go to New York and say goodbye to a soldier who was going overseas. She was effectually prevented, but she wasn’t on speaking terms with her family for several weeks. After that she didn’t play around with the soldiers any more, but only with a few flat-footed, shortsighted young men in town, who couldn’t get into the army at all. By the next autumn she was gay again, gay as ever. She had a début after the armistice, and in February she was presumably engaged to a man from New Orleans. In June she married Tom Buchanan of Chicago, with more pomp and circumstance than Louisville ever knew before. He came down with a hundred people in four private cars, and hired a whole floor of the Muhlbach Hotel, and the day before the wedding he gave her a string of pearls valued at three hundred and fifty thousand dollars. I was a bridesmaid. I came into her room half an hour before the bridal dinner, and found her lying on her bed as lovely as the June night in her flowered dress—and as drunk as a monkey. She had a bottle of Sauterne in one hand and a letter in the other.",present,hotel
532,4,Daisy,Jordan,['Jordan'],"’Gratulate me,",past,dhouse
533,4,Daisy,Jordan,['Jordan'],"Never had a drink before, but oh how I do enjoy it.",past,dhouse
534,4,Jordan,Daisy,['Daisy'],"What’s the matter, Daisy?",past,dhouse
535,4,Daisy,Jordan,['Jordan'],"Here, dearies.",past,dhouse
536,4,Daisy,Jordan,['Jordan'],Take ’em downstairs and give ’em back to whoever they belong to. Tell ’em all Daisy’s change’ her mine. Say: ‘Daisy’s change’ her mine!’,past,dhouse
537,4,Jordan,Daisy,['Nick'],She groped around in a wastebasket she had with her on the bed and pulled out the string of pearls.,present,hotel
538,4,Jordan,Nick,['Nick'],"She began to cry—she cried and cried. I rushed out and found her mother’s maid, and we locked the door and got her into a cold bath. She wouldn’t let go of the letter. She took it into the tub with her and squeezed it up in a wet ball, and only let me leave it in the soap-dish when she saw that it was coming to pieces like snow. But she didn’t say another word. We gave her spirits of ammonia and put ice on her forehead and hooked her back into her dress, and half an hour later, when we walked out of the room, the pearls were around her neck and the incident was over. Next day at five o’clock she married Tom Buchanan without so much as a shiver, and started off on a three months’ trip to the South Seas. I saw them in Santa Barbara when they came back, and I thought I’d never seen a girl so mad about her husband. If he left the room for a minute she’d look around uneasily, and say:",present,hotel
539,4,Daisy,none,['Jordan'],Where’s Tom gone?,past,thouse
540,4,Jordan,Nick,['Nick'],"and wear the most abstracted expression until she saw him coming in the door. She used to sit on the sand with his head in her lap by the hour, rubbing her fingers over his eyes and looking at him with unfathomable delight. It was touching to see them together—it made you laugh in a hushed, fascinated way. That was in August. A week after I left Santa Barbara Tom ran into a wagon on the Ventura road one night, and ripped a front wheel off his car. The girl who was with him got into the papers, too, because her arm was broken—she was one of the chambermaids in the Santa Barbara Hotel. The next April Daisy had her little girl, and they went to France for a year. I saw them one spring in Cannes, and later in Deauville, and then they came back to Chicago to settle down. Daisy was popular in Chicago, as you know. They moved with a fast crowd, all of them young and rich and wild, but she came out with an absolutely perfect reputation. Perhaps because she doesn’t drink. It’s a great advantage not to drink among hard-drinking people. You can hold your tongue and, moreover, you can time any little irregularity of your own so that everybody else is so blind that they don’t see or care. Perhaps Daisy never went in for amour at all—and yet there’s something in that voice of hers… Well, about six weeks ago, she heard the name Gatsby for the first time in years. It was when I asked you—do you remember?—if you knew Gatsby in West Egg. After you had gone home she came into my room and woke me up, and said:",present,hotel
541,4,Daisy,Jordan,['Jordan'],What Gatsby?,past,thouse
542,4,Jordan,Nick,['Nick'],and when I described him—I was half asleep—she said in the strangest voice that it must be the man she used to know. It wasn’t until then that I connected this Gatsby with the officer in her white car.,present,hotel
543,4,Nick,Jordan,['Jordan'],"It was a strange coincidence,",present,hotel
544,4,Jordan,Nick,['Nick'],But it wasn’t a coincidence at all.,present,hotel
545,4,Nick,Jordan,['Jordan'],Why not?,present,hotel
546,4,Jordan,Nick,['Nick'],Gatsby bought that house so that Daisy would be just across the bay.,present,hotel
547,4,Jordan,Nick,['Nick'],"He wants to know,",present,hotel
548,4,Jordan,Nick,['Nick'],if you’ll invite Daisy to your house some afternoon and then let him come over.,present,hotel
549,4,Nick,Jordan,['Jordan'],Did I have to know all this before he could ask such a little thing?,present,hotel
550,4,Jordan,Nick,['Nick'],"He’s afraid, he’s waited so long. He thought you might be offended. You see, he’s regular tough underneath it all.",present,hotel
551,4,Nick,Jordan,['Jordan'],Why didn’t he ask you to arrange a meeting?,present,hotel
552,4,Jordan,Nick,['Nick'],"He wants her to see his house,",present,hotel
553,4,Jordan,Nick,['Nick'],And your house is right next door.,present,hotel
554,4,Nick,Jordan,['Jordan'],Oh!,present,hotel
555,4,Jordan,Nick,['Nick'],"I think he half expected her to wander into one of his parties, some night,",present,hotel
556,4,Jordan,Nick,['Nick'],"but she never did. Then he began asking people casually if they knew her, and I was the first one he found. It was that night he sent for me at his dance, and you should have heard the elaborate way he worked up to it. Of course, I immediately suggested a luncheon in New York—and I thought he’d go mad:",present,hotel
557,4,Gatsby,Jordan,['Jordan'],I don’t want to do anything out of the way!,past,hotel
558,4,Gatsby,Jordan,['Jordan'],I want to see her right next door.,past,hotel
559,4,Jordan,Nick,['Nick'],"When I said you were a particular friend of Tom’s, he started to abandon the whole idea. He doesn’t know very much about Tom, though he says he’s read a Chicago paper for years just on the chance of catching a glimpse of Daisy’s name.",present,hotel
560,4,Jordan,Nick,['Nick'],"And Daisy ought to have something in her life,",present,hotel
561,4,Nick,Jordan,['Jordan'],Does she want to see Gatsby?,present,hotel
562,4,Jordan,Nick,['Nick'],She’s not to know about it. Gatsby doesn’t want her to know. You’re just supposed to invite her to tea.,present,hotel
563,5,Nick,Gatsby,['Gatsby'],"Your place looks like the World’s Fair,",present,ghouse
564,5,Gatsby,Nick,['Nick'],Does it?,present,ghouse
565,5,Gatsby,Nick,['Nick'],"I have been glancing into some of the rooms. Let’s go to Coney Island, old sport. In my car.",present,ghouse
566,5,Nick,Gatsby,['Gatsby'],It’s too late.,present,ghouse
567,5,Gatsby,Nick,['Nick'],"Well, suppose we take a plunge in the swimming pool? I haven’t made use of it all summer.",present,ghouse
568,5,Nick,Gatsby,['Gatsby'],I’ve got to go to bed.,present,ghouse
569,5,Gatsby,Nick,['Nick'],All right.,present,ghouse
570,5,Nick,Gatsby,['Gatsby'],"I talked with Miss Baker,",present,ghouse
571,5,Nick,Gatsby,['Gatsby'],I’m going to call up Daisy tomorrow and invite her over here to tea.,present,ghouse
572,5,Gatsby,Nick,['Nick'],"Oh, that’s all right,",present,ghouse
573,5,Gatsby,Nick,['Nick'],I don’t want to put you to any trouble.,present,ghouse
574,5,Nick,Gatsby,['Gatsby'],What day would suit you?,present,ghouse
575,5,Gatsby,Nick,['Nick'],What day would suit you?,present,ghouse
576,5,Gatsby,Nick,['Nick'],"I don’t want to put you to any trouble, you see.",present,ghouse
577,5,Nick,Gatsby,['Gatsby'],How about the day after tomorrow?,present,ghouse
578,5,Gatsby,Nick,['Nick'],"I want to get the grass cut,",present,ghouse
579,5,Gatsby,Nick,['Nick'],"There’s another little thing,",present,ghouse
580,5,Nick,Gatsby,['Gatsby'],Would you rather put it off for a few days?,present,ghouse
581,5,Gatsby,Nick,['Nick'],"Oh, it isn’t about that. At least—",present,ghouse
582,5,Gatsby,Nick,['Nick'],"Why, I thought—why, look here, old sport, you don’t make much money, do you?",present,ghouse
583,5,Nick,Gatsby,['Gatsby'],Not very much.,present,ghouse
584,5,Gatsby,Nick,['Nick'],"I thought you didn’t, if you’ll pardon my—you see, I carry on a little business on the side, a sort of side line, you understand. And I thought that if you don’t make very much—You’re selling bonds, aren’t you, old sport?",present,ghouse
585,5,Nick,Gatsby,['Gatsby'],Trying to.,present,ghouse
586,5,Gatsby,Nick,['Nick'],"Well, this would interest you. It wouldn’t take up much of your time and you might pick up a nice bit of money. It happens to be a rather confidential sort of thing.",present,ghouse
587,5,Nick,Gatsby,['Gatsby'],"I’ve got my hands full,",present,ghouse
588,5,Nick,Gatsby,['Gatsby'],I’m much obliged but I couldn’t take on any more work.,present,ghouse
589,5,Gatsby,Nick,['Nick'],You wouldn’t have to do any business with Wolfshiem.,present,ghouse
590,5,Nick,Daisy,['Daisy'],"Don’t bring Tom,",present,phone
591,5,Daisy,Nick,['Nick'],What?,present,phone
592,5,Nick,Daisy,['Daisy'],Don’t bring Tom.,present,phone
593,5,Daisy,Nick,['Nick'],Who is ‘Tom’?,present,phone
594,5,Gatsby,Nick,['Nick'],Is everything all right?,present,nhouse
595,5,Nick,Gatsby,['Gatsby'],"The grass looks fine, if that’s what you mean.",present,nhouse
596,5,Gatsby,Nick,['Nick'],What grass?,present,nhouse
597,5,Gatsby,Nick,['Nick'],"Oh, the grass in the yard.",present,nhouse
598,5,Gatsby,Nick,['Nick'],"Looks very good,",present,nhouse
599,5,Gatsby,Nick,['Nick'],One of the papers said they thought the rain would stop about four. I think it was The Journal. Have you got everything you need in the shape of—of tea?,present,nhouse
600,5,Nick,Gatsby,['Gatsby'],Will they do?,present,nhouse
601,5,Gatsby,Nick,['Nick'],"Of course, of course! They’re fine!",present,nhouse
602,5,Gatsby,Nick,['Nick'],… old sport.,present,nhouse
603,5,Nick,Gatsby,['Gatsby'],Why’s that?,present,nhouse
604,5,Gatsby,Nick,['Nick'],Nobody’s coming to tea. It’s too late!,present,nhouse
605,5,Gatsby,Nick,['Nick'],I can’t wait all day.,present,nhouse
606,5,Nick,Gatsby,['Gatsby'],Don’t be silly; it’s just two minutes to four.,present,nhouse
607,5,Daisy,Nick,['Nick'],"Is this absolutely where you live, my dearest one?",present,nhouse
608,5,Daisy,Nick,['Nick'],"Are you in love with me,",present,nhouse
609,5,Daisy,Nick,['Nick'],or why did I have to come alone?,present,nhouse
610,5,Nick,Daisy,['Daisy'],That’s the secret of Castle Rackrent. Tell your chauffeur to go far away and spend an hour.,present,nhouse
611,5,Daisy,Ferdie,"['Ferdie', 'Nick']","Come back in an hour, Ferdie.",present,nhouse
612,5,Daisy,Nick,['Nick'],His name is Ferdie.,present,nhouse
613,5,Nick,Daisy,['Daisy'],Does the gasoline affect his nose?,present,nhouse
614,5,Daisy,Nick,['Nick'],"I don’t think so,",present,nhouse
615,5,Daisy,Nick,['Nick'],Why?,present,nhouse
616,5,Nick,Daisy,['Daisy'],"Well, that’s funny,",present,nhouse
617,5,Daisy,Nick,['Nick'],What’s funny?,present,nhouse
618,5,Daisy,Gatsby,['Gatsby'],I certainly am awfully glad to see you again.,present,nhouse
619,5,Gatsby,Daisy,['Daisy'],"We’ve met before,",present,nhouse
620,5,Gatsby,Nick,"['Nick', 'Daisy']","I’m sorry about the clock,",present,nhouse
621,5,Nick,Gatsby,"['Gatsby', 'Daisy]","It’s an old clock,",present,nhouse
622,5,Daisy,Gatsby,"['Gatsby', 'Nick']","We haven’t met for many years,",present,nhouse
623,5,Gatsby,Daisy,"['Nick', 'Daisy']",Five years next November.,present,nhouse
624,5,Gatsby,Nick,"['Nick', 'Daisy']",Where are you going?,present,nhouse
625,5,Nick,Gatsby,"['Gatsby', 'Daisy]",I’ll be back.,present,nhouse
626,5,Gatsby,Nick,"['Nick', 'Daisy']",I’ve got to speak to you about something before you go.,present,nhouse
627,5,Gatsby,Nick,['Nick'],"Oh, God!",present,nhouse
628,5,Nick,Gatsby,['Gatsby'],What’s the matter?,present,nhouse
629,5,Gatsby,Nick,['Nick'],"This is a terrible mistake,",present,nhouse
630,5,Gatsby,Nick,['Nick'],"a terrible, terrible mistake.",present,nhouse
631,5,Nick,Gatsby,['Gatsby'],"You’re just embarrassed, that’s all,",present,nhouse
632,5,Nick,Gatsby,['Gatsby'],Daisy’s embarrassed too.,present,nhouse
633,5,Gatsby,Nick,['Nick'],She’s embarrassed?,present,nhouse
634,5,Nick,Gatsby,['Gatsby'],Just as much as you are.,present,nhouse
635,5,Gatsby,Nick,['Nick'],Don’t talk so loud.,present,nhouse
636,5,Nick,Gatsby,['Gatsby'],"You’re acting like a little boy,",present,nhouse
637,5,Nick,Gatsby,['Gatsby'],"Not only that, but you’re rude. Daisy’s sitting in there all alone.",present,nhouse
638,5,Gatsby,Nick,"['Nick', 'Daisy']","Oh, hello, old sport,",present,nhouse
639,5,Nick,Gatsby,"['Gatsby', 'Daisy]",It’s stopped raining.,present,nhouse
640,5,Gatsby,Nick,"['Nick', 'Daisy']",Has it?,present,nhouse
641,5,Gatsby,Daisy,"['Nick', 'Daisy']",What do you think of that? It’s stopped raining.,present,nhouse
642,5,Daisy,Gatsby,"['Gatsby', 'Nick']","I’m glad, Jay.",present,nhouse
643,5,Gatsby,Nick,"['Nick', 'Daisy']","I want you and Daisy to come over to my house,",present,nhouse
644,5,Gatsby,Nick,"['Nick', 'Daisy']",I’d like to show her around.,present,nhouse
645,5,Nick,Gatsby,"['Gatsby', 'Daisy]",You’re sure you want me to come?,present,nhouse
646,5,Gatsby,Nick,"['Nick', 'Daisy']","Absolutely, old sport.",present,nhouse
647,5,Gatsby,Nick,['Nick'],"My house looks well, doesn’t it?",present,nhouse
648,5,Gatsby,Nick,['Nick'],See how the whole front of it catches the light.,present,nhouse
649,5,Gatsby,Nick,['Nick'],Yes.,present,nhouse
650,5,Gatsby,Nick,['Nick'],It took me just three years to earn the money that bought it.,present,nhouse
651,5,Nick,Gatsby,['Gatsby'],I thought you inherited your money.,present,nhouse
652,5,Gatsby,Nick,['Nick'],"I did, old sport,",present,nhouse
653,5,Gatsby,Nick,['Nick'],but I lost most of it in the big panic—the panic of the war.,present,nhouse
654,5,Gatsby,Nick,['Nick'],"That’s my affair,",present,nhouse
655,5,Gatsby,Nick,['Nick'],"Oh, I’ve been in several things,",present,nhouse
656,5,Gatsby,Nick,['Nick'],I was in the drug business and then I was in the oil business. But I’m not in either one now.,present,nhouse
657,5,Gatsby,Nick,['Nick'],Do you mean you’ve been thinking over what I proposed the other night?,present,nhouse
658,5,Daisy,Gatsby,"['Gatsby', 'Nick']",That huge place there?,present,nhouse
659,5,Gatsby,Daisy,"['Nick', 'Daisy']",Do you like it?,present,nhouse
660,5,Daisy,Gatsby,"['Gatsby', 'Nick']","I love it, but I don’t see how you live there all alone.",present,nhouse
661,5,Gatsby,Daisy,"['Nick', 'Daisy']","I keep it always full of interesting people, night and day. People who do interesting things. Celebrated people.",present,nhouse
662,5,Gatsby,Nick,"['Nick', 'Daisy']","It’s the funniest thing, old sport,",present,ghouse
663,5,Gatsby,Nick,"['Nick', 'Daisy']",I can’t—When I try to—,present,ghouse
664,5,Gatsby,Daisy,"['Nick', 'Daisy']","I’ve got a man in England who buys me clothes. He sends over a selection of things at the beginning of each season, spring and fall.",present,ghouse
665,5,Daisy,Gatsby,"['Gatsby', 'Nick']","They’re such beautiful shirts,",present,ghouse
666,5,Daisy,Gatsby,"['Gatsby', 'Nick']",It makes me sad because I’ve never seen such—such beautiful shirts before.,present,ghouse
667,5,Gatsby,Daisy,"['Nick', 'Daisy']","If it wasn’t for the mist we could see your home across the bay,",present,ghouse
668,5,Gatsby,Daisy,"['Nick', 'Daisy']",You always have a green light that burns all night at the end of your dock.,present,ghouse
669,5,Nick,Gatsby,"['Gatsby', 'Daisy]",Who’s this?,present,ghouse
670,5,Gatsby,Nick,"['Nick', 'Daisy']","That? That’s Mr. Dan Cody, old sport.",present,ghouse
671,5,Gatsby,Nick,"['Nick', 'Daisy']",He’s dead now. He used to be my best friend years ago.,present,ghouse
672,5,Daisy,Gatsby,"['Gatsby', 'Nick']","I adore it,",present,ghouse
673,5,Daisy,Gatsby,"['Gatsby', 'Nick']",The pompadour! You never told me you had a pompadour—or a yacht.,present,ghouse
674,5,Gatsby,Daisy,"['Nick', 'Daisy']","Look at this,",present,ghouse
675,5,Gatsby,Daisy,"['Nick', 'Daisy']",Here’s a lot of clippings—about you.,present,ghouse
676,5,Gatsby,phone,['phone'],"Yes… Well, I can’t talk now… I can’t talk now, old sport… I said a small town… He must know what a small town is… Well, he’s no use to us if Detroit is his idea of a small town…",present,phone
677,5,Daisy,Gatsby,"['Gatsby', 'Nick']",Come here quick!,present,ghouse
678,5,Daisy,Gatsby,"['Gatsby', 'Nick']","Look at that,",present,ghouse
679,5,Daisy,Gatsby,"['Gatsby', 'Nick']",I’d like to just get one of those pink clouds and put you in it and push you around.,present,ghouse
680,5,Gatsby,Daisy,"['Nick', 'Daisy']","I know what we’ll do,",present,ghouse
681,5,Gatsby,Daisy,"['Nick', 'Daisy']",we’ll have Klipspringer play the piano.,present,ghouse
682,5,Gatsby,Ewing,['Ewing'],Ewing!,present,ghouse
683,5,Daisy,Ewing,"['Gatsby', 'Nick', 'Ewing']",Did we interrupt your exercise?,present,ghouse
684,5,Ewing,Daisy,"['Nick', 'Daisy', 'Gatsby']","I was asleep,",present,ghouse
685,5,Ewing,Daisy,"['Nick', 'Daisy', 'Gatsby']","That is, I’d been asleep. Then I got up…",present,ghouse
686,5,Gatsby,Ewing,"['Nick', 'Daisy', 'Ewing']","Klipspringer plays the piano,",present,ghouse
687,5,Gatsby,Ewing,"['Nick', 'Daisy', 'Ewing']","Don’t you, Ewing, old sport?",present,ghouse
688,5,Ewing,Gatsby,"['Nick', 'Daisy', 'Gatsby']",I don’t play well. I don’t—hardly play at all. I’m all out of prac—,present,ghouse
689,5,Gatsby,Ewing,"['Nick', 'Daisy', 'Ewing']","We’ll go downstairs,",present,ghouse
690,5,Ewing,Gatsby,"['Nick', 'Daisy', 'Gatsby']","I’m all out of practice, you see. I told you I couldn’t play. I’m all out of prac—",present,ghouse
691,5,Gatsby,Ewing,"['Nick', 'Daisy', 'Ewing']","Don’t talk so much, old sport,",present,ghouse
692,5,Gatsby,Ewing,"['Nick', 'Daisy', 'Ewing']",Play!,present,ghouse
693,6,Gatsby,reporter,['reporter'],Anything to say about what?,present,ghouse
694,6,reporter,Gatsby,['Gatsby'],Why—any statement to give out.,present,ghouse
695,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']","I’m delighted to see you,",present,ghouse
696,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",I’m delighted that you dropped in.,present,ghouse
697,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",Sit right down. Have a cigarette or a cigar.,present,ghouse
698,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",I’ll have something to drink for you in just a minute.,present,ghouse
699,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",Did you have a nice ride?,present,ghouse
700,6,Tom,Gatsby,"['Gatsby', 'Sloane', 'awoman', 'Nick']",Very good roads around here.,present,ghouse
701,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",I suppose the automobiles—,present,ghouse
702,6,Tom,Gatsby,"['Gatsby', 'Sloane', 'awoman', 'Nick']",Yeah.,present,ghouse
703,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']","I believe we’ve met somewhere before, Mr. Buchanan.",present,ghouse
704,6,Tom,Gatsby,"['Gatsby', 'Sloane', 'awoman', 'Nick']","Oh, yes,",present,ghouse
705,6,Tom,Gatsby,"['Gatsby', 'Sloane', 'awoman', 'Nick']",So we did. I remember very well.,present,ghouse
706,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",About two weeks ago.,present,ghouse
707,6,Tom,Gatsby,"['Gatsby', 'Sloane', 'awoman', 'Nick']",That’s right. You were with Nick here.,present,ghouse
708,6,Tom,Gatsby,"['Gatsby', 'Sloane', 'awoman', 'Nick']","I know your wife,",present,ghouse
709,6,Gatsby,Tom,"['Tom', 'Sloane', 'awoman', 'Nick']",That so?,present,ghouse
710,6,Tom,Nick,"['Gatsby', 'Sloane', 'awoman', 'Nick']","You live near here, Nick?",present,ghouse
711,6,Nick,Tom,"['Gatsby', 'Sloane', 'awoman', 'Tom']",Next door.,present,ghouse
712,6,Tom,Nick,"['Gatsby', 'Sloane', 'awoman', 'Nick']",That so?,present,ghouse
713,6,awoman,Gatsby,"['Gatsby', 'Sloane', 'Tom', 'Nick']","We’ll all come over to your next party, Mr. Gatsby,",present,ghouse
714,6,awoman,Gatsby,"['Gatsby', 'Sloane', 'Tom', 'Nick']",What do you say?,present,ghouse
715,6,Gatsby,woman1,"['Tom', 'Sloane', 'awoman', 'Nick']",Certainly; I’d be delighted to have you.,present,ghouse
716,6,Sloane,Gatsby,"['Tom', 'Gatsby', 'awoman', 'Nick']","Be ver’ nice,",present,ghouse
717,6,Sloane,Gatsby,"['Tom', 'Gatsby', 'awoman', 'Nick']",Well—think ought to be starting home.,present,ghouse
718,6,Gatsby,Sloane,"['Tom', 'Sloane', 'awoman', 'Nick']","Please don’t hurry,",present,ghouse
719,6,Gatsby,Sloane,"['Tom', 'Sloane', 'awoman', 'Nick']",Why don’t you—why don’t you stay for supper? I wouldn’t be surprised if some other people dropped in from New York.,present,ghouse
720,6,awoman,Gatsby,"['Tom', 'Sloane', 'Gatsby', 'Nick']","You come to supper with me,",present,ghouse
721,6,awoman,Gatsby,"['Tom', 'Sloane', 'Gatsby', 'Nick']",Both of you.,present,ghouse
722,6,Sloane,woman1,"['Tom', 'Gatsby', 'awoman', 'Nick']","Come along,",present,ghouse
723,6,awoman,Gatsby,"['Tom', 'Sloane', 'Gatsby', 'Nick']","I mean it,",present,ghouse
724,6,awoman,Gatsby,"['Tom', 'Sloane', 'Gatsby', 'Nick']",I’d love to have you. Lots of room.,present,ghouse
725,6,Nick,woman1,"['Gatsby', 'Sloane', 'awoman', 'Tom']","I’m afraid I won’t be able to,",present,ghouse
726,6,awoman,Gatsby,"['Tom', 'Sloane', 'Gatsby', 'Nick']","Well, you come,",present,ghouse
727,6,awoman,Gatsby,"['Tom', 'Sloane', 'Gatsby', 'Nick']","We won’t be late if we start now,",present,ghouse
728,6,Gatsby,woman1,"['Tom', 'Sloane', 'awoman', 'Nick']","I haven’t got a horse,",present,ghouse
729,6,Gatsby,woman1,"['Tom', 'Sloane', 'awoman', 'Nick']","I used to ride in the army, but I’ve never bought a horse. I’ll have to follow you in my car. Excuse me for just a minute.",present,ghouse
730,6,Tom,Nick,['Nick'],"My God, I believe the man’s coming,",present,ghouse
731,6,Tom,Nick,['Nick'],Doesn’t he know she doesn’t want him?,present,ghouse
732,6,Nick,Tom,['Tom'],She says she does want him.,present,ghouse
733,6,Tom,Nick,['Nick'],She has a big dinner party and he won’t know a soul there.,present,ghouse
734,6,Tom,Nick,['Nick'],"I wonder where in the devil he met Daisy. By God, I may be old-fashioned in my ideas, but women run around too much these days to suit me. They meet all kinds of crazy fish.",present,ghouse
735,6,Sloane,Tom,"['Tom', 'awoman', 'Nick']","Come on,",present,ghouse
736,6,Sloane,Tom,"['Tom', 'awoman', 'Nick']",we’re late. We’ve got to go.,present,ghouse
737,6,Sloane,Tom,"['Tom', 'awoman', 'Nick']","Tell him we couldn’t wait, will you?",present,ghouse
738,6,Daisy,Nick,"['Nick', 'Tom', 'Gatsby']","These things excite me so,",present,ghouse
739,6,Daisy,Nick,"['Nick', 'Tom', 'Gatsby']","If you want to kiss me any time during the evening, Nick, just let me know and I’ll be glad to arrange it for you. Just mention my name. Or present a green card. I’m giving out green—",present,ghouse
740,6,Gatsby,Daisy,"['Nick', 'Tom', 'Daisy']","Look around,",present,ghouse
741,6,Daisy,Gatsby,"['Nick', 'Tom', 'Gatsby']",I’m looking around. I’m having a marvellous—,present,ghouse
742,6,Gatsby,Daisy,"['Nick', 'Tom', 'Daisy']",You must see the faces of many people you’ve heard about.,present,ghouse
743,6,Tom,Gatsby,"['Nick', 'Gatsby', 'Daisy']","We don’t go around very much,",present,ghouse
744,6,Tom,Gatsby,"['Nick', 'Gatsby', 'Daisy']","in fact, I was just thinking I don’t know a soul here.",present,ghouse
745,6,Gatsby,Tom,"['Nick', 'Tom', 'Daisy']",Perhaps you know that lady.,present,ghouse
746,6,Daisy,Gatsby,"['Nick', 'Tom', 'Gatsby']","She’s lovely,",present,ghouse
747,6,Gatsby,Daisy,"['Nick', 'Tom', 'Daisy']",The man bending over her is her director.,present,ghouse
748,6,Gatsby,people,"['people', 'Nick', 'Tom', 'Daisy']",Mrs. Buchanan… and Mr. Buchanan—,present,ghouse
749,6,Gatsby,people,"['people', 'Nick', 'Tom', 'Daisy']",the polo player.,present,ghouse
750,6,Tom,people,"['people', 'Nick', 'Gatsby', 'Daisy']","Oh no,",present,ghouse
751,6,Tom,people,"['people', 'Nick', 'Gatsby', 'Daisy']",not me.,present,ghouse
752,6,Daisy,Gatsby,"['Nick', 'Tom', 'Gatsby']","I’ve never met so many celebrities,",present,ghouse
753,6,Daisy,Gatsby,"['Nick', 'Tom', 'Gatsby']",I liked that man—what was his name?—with the sort of blue nose.,present,ghouse
754,6,Daisy,Gatsby,"['Nick', 'Tom', 'Gatsby']","Well, I liked him anyhow.",present,ghouse
755,6,Tom,Daisy,"['Nick', 'Gatsby', 'Daisy']","I’d a little rather not be the polo player,",present,ghouse
756,6,Tom,Daisy,"['Nick', 'Gatsby', 'Daisy']",I’d rather look at all these famous people in—in oblivion.,present,ghouse
757,6,Daisy,Nick,['Nick'],"In case there’s a fire or a flood,",present,ghouse
758,6,Daisy,Nick,['Nick'],or any act of God.,present,ghouse
759,6,Tom,Daisy,"['Nick', 'Gatsby', 'Daisy']",Do you mind if I eat with some people over here?,present,ghouse
760,6,Tom,Daisy,"['Nick', 'Gatsby', 'Daisy']",A fellow’s getting off some funny stuff.,present,ghouse
761,6,Daisy,Tom,"['Nick', 'Tom', 'Gatsby']","Go ahead,",present,ghouse
762,6,Daisy,Tom,"['Nick', 'Tom', 'Gatsby']",and if you want to take down any addresses here’s my little gold pencil.,present,ghouse
763,6,Nick,Baedeker,"['Baedeker', 'woman2', 'friend', 'Civet']","How do you feel, Miss Baedeker?",present,ghouse
